timestamp,bearing_1,bearing_2,bearing_3,bearing_4
19437425,0.151,0.090,0.054,-0.186
19437426,0.168,-0.024,0.100,-0.110
19437427,-0.010,-0.046,0.090,0.034
19437428,-0.181,0.105,-0.076,0.029
19437429,-0.103,0.056,-0.029,-0.012
19437430,-0.315,-0.115,0.098,-0.049
19437431,-0.127,-0.225,0.054,-0.066
19437432,0.132,-0.283,-0.039,-0.022
19437433,-0.452,-0.266,0.054,0.022
19437434,-0.530,-0.271,-0.056,0.042
19437435,-0.198,-0.132,-0.205,0.002
19437436,0.198,-0.337,0.039,0.007
19437437,-0.056,-0.334,0.012,-0.046
19437438,-0.222,-0.242,-0.322,-0.059
19437439,-0.168,0.010,-0.188,-0.100
19437440,0.085,0.168,0.010,-0.046
19437441,0.273,0.112,-0.273,-0.115
19437442,0.095,0.198,-0.337,-0.183
19437443,-0.220,0.090,-0.183,-0.171
19437444,-0.029,0.093,-0.161,-0.078
19437445,0.413,0.137,-0.144,-0.024
19437446,0.366,0.239,-0.078,-0.063
19437447,0.056,0.215,0.034,-0.142
19437448,0.134,0.181,0.137,-0.061
19437449,0.210,0.083,-0.020,0.068
19437450,0.151,-0.137,0.039,0.146
19437451,-0.039,-0.181,0.308,0.112
19437452,-0.149,-0.129,0.237,0.042
19437453,-0.144,-0.032,0.085,0.000
19437454,-0.042,-0.056,0.132,0.051
19437455,-0.010,-0.100,0.239,0.149
19437456,-0.188,-0.171,0.171,0.210
19437457,-0.181,-0.103,0.042,0.159
19437458,0.134,-0.029,0.032,0.068
19437459,0.076,0.051,0.012,0.173
19437460,-0.095,0.046,-0.132,0.178
19437461,-0.056,0.000,-0.217,0.076
19437462,0.103,0.154,-0.168,0.002
19437463,0.120,0.215,-0.225,0.017
19437464,-0.076,0.125,-0.325,-0.027
19437465,-0.210,0.173,-0.320,-0.068
19437466,-0.098,0.203,-0.271,-0.076
19437467,-0.022,0.176,-0.198,-0.071
19437468,-0.010,0.078,-0.305,-0.010
19437469,-0.068,0.051,-0.447,0.000
19437470,-0.164,0.107,-0.293,-0.068
19437471,-0.093,0.042,-0.173,-0.034
19437472,-0.039,-0.056,-0.007,-0.105
19437473,-0.107,-0.022,-0.027,-0.029
19437474,-0.227,-0.142,-0.044,0.017
19437475,-0.225,-0.183,0.056,0.034
19437476,-0.132,-0.200,0.229,0.037
19437477,-0.256,-0.176,0.308,0.059
19437478,-0.066,-0.266,0.308,0.029
19437479,-0.007,-0.203,0.183,-0.046
19437480,0.129,-0.186,0.110,0.015
19437481,0.242,-0.059,0.176,0.005
19437482,0.220,-0.032,0.173,-0.020
19437483,0.186,0.010,0.083,-0.037
19437484,0.024,0.164,-0.010,-0.059
19437485,0.159,0.059,0.054,-0.098
19437486,0.103,0.112,-0.239,-0.071
19437487,0.024,0.100,-0.134,-0.068
19437488,0.056,0.264,0.103,-0.029
19437489,0.090,0.205,-0.107,-0.027
19437490,-0.012,0.068,-0.159,-0.020
19437491,-0.042,0.042,-0.034,-0.056
19437492,0.039,0.073,-0.107,-0.063
19437493,-0.054,0.120,-0.081,0.017
19437494,-0.120,0.010,-0.090,0.042
19437495,-0.020,-0.149,-0.059,0.071
19437496,0.051,-0.085,0.085,0.078
19437497,-0.195,-0.022,-0.012,0.085
19437498,-0.378,-0.068,-0.146,0.081
19437499,-0.334,-0.083,0.022,0.049
19437500,-0.032,-0.251,0.227,0.020
19437501,0.159,-0.103,0.134,0.029
19437502,0.029,-0.010,-0.017,0.032
19437503,-0.317,0.017,0.015,0.063
19437504,-0.156,0.022,0.095,0.078
19437505,0.269,0.117,0.132,0.039
19437506,0.264,0.156,0.039,-0.020
19437507,0.081,0.256,0.100,0.010
19437508,-0.247,0.188,0.095,0.037
19437509,-0.151,-0.066,0.002,0.010
19437510,0.298,0.076,0.012,-0.037
19437511,0.137,0.061,-0.056,-0.042
19437512,-0.029,0.308,-0.027,-0.068
19437513,-0.032,0.142,0.198,-0.105
19437514,-0.010,-0.020,0.161,-0.034
19437515,0.156,0.037,0.120,-0.042
19437516,0.015,-0.190,0.085,-0.010
19437517,-0.154,-0.142,0.159,-0.122
19437518,-0.166,-0.193,0.173,-0.066
19437519,-0.269,-0.156,0.085,-0.032
