timestamp,bearing_1,bearing_2,bearing_3,bearing_4
2029418,-0.039,0.256,-0.059,0.093
2029419,-0.154,-0.105,-0.181,0.015
2029420,-0.061,0.017,-0.181,-0.029
2029421,-0.012,0.012,-0.193,-0.139
2029422,-0.042,0.134,-0.002,-0.049
2029423,0.000,0.037,-0.146,0.032
2029424,0.164,0.017,-0.239,-0.017
2029425,0.212,0.054,-0.098,-0.066
2029426,-0.005,-0.020,0.017,-0.034
2029427,-0.027,0.017,-0.095,0.015
2029428,-0.095,-0.046,0.024,-0.032
2029429,-0.061,-0.129,0.066,-0.083
2029430,0.039,-0.103,0.088,-0.088
2029431,0.103,0.073,0.088,0.073
2029432,-0.015,0.020,-0.015,0.061
2029433,-0.120,-0.117,-0.071,-0.005
2029434,-0.068,-0.115,0.042,-0.073
2029435,-0.010,0.078,-0.098,-0.027
2029436,-0.012,0.032,0.042,0.056
2029437,0.049,-0.039,0.120,0.071
2029438,0.010,0.095,-0.083,0.012
2029439,0.117,0.103,-0.159,-0.063
2029440,0.076,0.129,-0.022,-0.046
2029441,0.017,0.046,0.059,-0.095
2029442,0.015,0.085,-0.098,-0.071
2029443,0.032,0.112,-0.063,-0.073
2029444,0.051,0.151,0.095,-0.071
2029445,-0.002,-0.002,0.139,-0.100
2029446,-0.068,0.063,-0.100,-0.022
2029447,-0.012,0.193,0.107,0.000
2029448,0.071,0.166,0.173,0.015
2029449,0.103,-0.054,0.022,-0.027
2029450,-0.051,-0.205,-0.010,0.032
2029451,-0.254,0.000,0.068,0.032
2029452,-0.125,-0.007,0.149,0.017
2029453,0.020,-0.017,0.093,-0.027
2029454,0.049,-0.066,-0.005,-0.022
2029455,-0.042,-0.024,0.081,0.022
2029456,-0.046,-0.071,0.105,0.027
2029457,-0.007,0.010,0.037,0.044
2029458,-0.032,-0.107,0.081,0.010
2029459,0.110,0.039,-0.046,-0.081
2029460,0.002,0.134,-0.247,0.002
2029461,-0.259,0.061,-0.134,-0.012
2029462,-0.149,-0.120,0.027,-0.110
2029463,0.120,0.103,0.034,-0.093
2029464,0.105,0.173,0.081,-0.037
2029465,-0.073,-0.002,-0.095,0.002
2029466,-0.002,0.002,-0.237,-0.024
2029467,0.156,-0.100,0.005,-0.032
2029468,0.073,-0.125,0.225,0.095
2029469,-0.129,-0.083,0.208,0.100
2029470,-0.178,-0.029,-0.112,-0.020
2029471,-0.120,0.034,0.078,-0.054
2029472,0.068,-0.105,0.088,-0.032
2029473,0.056,-0.076,0.017,0.020
2029474,-0.063,-0.103,-0.029,0.073
2029475,-0.164,-0.012,0.142,0.017
2029476,-0.134,-0.232,0.105,-0.027
2029477,-0.017,-0.066,-0.112,0.005
2029478,-0.083,0.015,-0.022,-0.039
2029479,-0.051,-0.032,0.049,0.000
2029480,0.061,0.095,0.044,-0.012
2029481,-0.010,-0.156,-0.164,-0.032
2029482,-0.020,0.134,-0.024,-0.112
2029483,0.115,0.024,-0.042,-0.098
2029484,0.017,0.127,0.068,-0.034
2029485,-0.083,0.181,0.066,0.007
2029486,-0.044,0.107,-0.037,-0.027
2029487,0.039,0.032,0.032,-0.073
2029488,-0.002,-0.056,0.100,-0.061
2029489,-0.039,0.132,0.042,-0.002
2029490,-0.142,0.212,-0.020,-0.034
2029491,-0.090,0.112,0.100,0.002
2029492,-0.039,0.037,0.149,-0.015
2029493,-0.015,0.002,0.085,-0.024
2029494,0.002,-0.042,0.029,0.029
2029495,-0.071,-0.063,0.002,0.032
2029496,-0.083,0.059,0.042,-0.002
2029497,0.027,0.083,0.029,0.054
2029498,0.107,0.044,-0.024,0.034
2029499,0.015,0.012,0.042,-0.002
2029500,-0.034,-0.005,0.015,-0.029
2029501,0.090,0.164,0.066,-0.044
2029502,0.098,0.063,-0.081,0.027
2029503,-0.098,-0.015,0.083,0.005
2029504,-0.068,0.073,0.066,-0.017
2029505,0.125,0.015,-0.149,-0.029
2029506,0.151,-0.029,-0.051,-0.020
2029507,-0.090,-0.063,0.027,0.007
2029508,-0.164,0.007,-0.005,-0.029
2029509,-0.046,-0.012,-0.085,-0.042
2029510,0.017,-0.022,0.154,0.063
2029511,0.117,-0.078,-0.017,0.051
2029512,-0.027,-0.010,-0.139,0.007
2029513,-0.132,-0.188,0.010,0.010
2029514,-0.081,-0.046,0.029,-0.015
2029515,0.068,0.093,-0.051,-0.032
2029516,-0.017,-0.105,0.022,0.044
2029517,-0.125,-0.002,0.034,0.034
2029518,-0.059,-0.012,0.042,-0.078
2029519,0.015,-0.044,-0.027,-0.051
