timestamp,bearing_1,bearing_2,bearing_3,bearing_4
18501874,-0.017,-0.359,0.063,0.120
18501875,0.151,-0.291,-0.027,0.151
18501876,-0.051,-0.203,-0.056,0.181
18501877,-0.237,-0.071,-0.063,0.015
18501878,-0.090,-0.059,-0.154,-0.117
18501879,0.056,-0.149,-0.146,-0.105
18501880,0.171,-0.132,-0.374,0.000
18501881,0.024,0.066,-0.225,-0.076
18501882,-0.137,0.151,-0.061,-0.085
18501883,0.093,0.168,-0.103,-0.122
18501884,0.337,0.220,-0.276,-0.076
18501885,0.286,0.237,-0.227,-0.083
18501886,-0.002,0.173,-0.007,-0.132
18501887,-0.112,-0.046,-0.051,-0.061
18501888,0.090,-0.054,-0.073,-0.056
18501889,0.044,-0.061,0.063,0.010
18501890,-0.168,-0.105,0.200,0.037
18501891,-0.210,-0.051,0.071,-0.027
18501892,-0.024,-0.063,0.173,-0.005
18501893,0.066,-0.129,0.234,0.051
18501894,0.029,-0.151,0.181,0.103
18501895,-0.107,-0.168,-0.049,0.078
18501896,-0.034,-0.212,0.149,0.071
18501897,0.154,-0.056,0.256,0.073
18501898,0.183,-0.090,0.083,0.032
18501899,0.027,-0.049,-0.078,0.024
18501900,0.068,0.068,-0.151,0.015
18501901,0.176,0.034,0.063,-0.037
18501902,0.110,0.142,-0.012,-0.066
18501903,0.024,0.198,-0.142,-0.032
18501904,0.002,0.103,-0.200,-0.054
18501905,0.110,0.032,-0.166,0.081
18501906,0.190,0.144,-0.132,0.015
18501907,-0.005,0.237,-0.063,-0.078
18501908,-0.125,0.225,-0.151,-0.056
18501909,-0.173,0.063,-0.271,0.051
18501910,0.000,-0.056,-0.159,0.046
18501911,0.034,0.007,0.056,0.059
18501912,-0.037,-0.088,0.085,0.054
18501913,-0.164,-0.024,-0.117,0.017
18501914,-0.225,-0.017,0.068,0.017
18501915,0.039,-0.100,0.115,0.059
18501916,0.134,-0.200,0.134,0.137
18501917,-0.005,-0.149,0.037,0.178
18501918,-0.068,-0.066,0.024,0.093
18501919,-0.024,-0.146,0.134,0.029
18501920,0.037,-0.071,0.107,0.078
18501921,0.066,0.017,0.073,0.083
18501922,0.063,0.027,0.037,0.110
18501923,0.032,0.098,-0.010,0.039
18501924,0.039,-0.056,0.029,-0.022
18501925,0.100,0.066,0.020,-0.024
18501926,0.076,0.051,-0.037,-0.010
18501927,0.081,0.000,0.002,-0.049
18501928,0.063,0.171,-0.083,-0.049
18501929,0.042,0.176,-0.046,-0.090
18501930,0.032,0.181,0.034,-0.017
18501931,-0.015,-0.137,0.024,-0.042
18501932,-0.083,0.029,-0.017,-0.037
18501933,-0.046,-0.051,-0.046,-0.034
18501934,-0.046,-0.159,0.022,0.054
18501935,-0.144,-0.132,0.061,0.024
18501936,-0.063,0.032,0.000,-0.005
18501937,-0.081,-0.164,0.103,-0.051
18501938,-0.105,-0.242,0.044,-0.017
18501939,-0.132,-0.144,-0.105,0.046
18501940,-0.107,0.007,-0.078,0.061
18501941,0.027,0.007,0.007,0.002
18501942,0.054,-0.078,0.029,-0.042
18501943,-0.100,0.012,-0.161,-0.056
18501944,-0.061,0.090,-0.015,-0.027
18501945,-0.049,-0.100,0.051,-0.002
18501946,-0.007,-0.071,-0.029,-0.032
18501947,0.059,0.105,-0.171,-0.073
18501948,0.154,0.127,0.061,-0.068
18501949,0.103,0.178,0.061,0.005
18501950,0.056,0.129,-0.139,-0.034
18501951,0.010,0.022,-0.073,-0.066
18501952,0.042,-0.078,0.171,-0.044
18501953,0.134,-0.027,-0.024,-0.017
18501954,0.073,-0.005,-0.078,-0.039
18501955,-0.022,0.056,0.156,-0.032
18501956,-0.383,-0.056,0.164,-0.051
18501957,-0.034,-0.056,0.005,0.027
18501958,-0.010,-0.105,-0.059,0.090
18501959,-0.291,-0.244,0.103,0.071
18501960,-0.295,-0.164,0.022,0.000
18501961,0.286,-0.210,-0.005,-0.029
18501962,0.398,-0.142,0.071,0.051
18501963,-0.112,0.156,-0.010,0.063
18501964,-0.408,0.071,-0.225,0.095
18501965,-0.090,-0.002,-0.100,0.015
18501966,0.288,-0.007,-0.044,-0.129
18501967,0.273,0.112,-0.127,-0.300
18501968,0.032,0.137,-0.190,-0.193
18501969,-0.190,0.022,-0.195,0.007
18501970,0.115,0.017,-0.081,0.142
18501971,0.291,0.156,-0.146,-0.046
18501972,0.061,0.190,-0.210,-0.144
18501973,-0.137,0.063,-0.049,-0.161
18501974,0.076,0.020,0.056,-0.034
18501975,0.144,-0.059,0.068,0.054
18501976,-0.056,-0.154,0.154,0.120
18501977,-0.222,-0.127,0.151,0.034
18501978,-0.269,-0.081,0.090,-0.022
18501979,-0.103,-0.107,0.105,0.044
18501980,-0.020,-0.103,0.076,0.044
18501981,-0.007,-0.103,0.132,0.090
18501982,-0.142,-0.083,-0.024,0.103
18501983,0.034,-0.049,0.144,0.051
18501984,0.244,-0.098,0.063,0.071
18501985,0.212,0.015,0.117,0.039
18501986,0.034,0.051,-0.049,-0.068
18501987,0.007,0.220,-0.032,-0.144
18501988,0.022,0.098,-0.049,-0.120
18501989,0.095,0.015,-0.132,-0.037
18501990,0.010,0.093,-0.032,0.071
18501991,-0.073,0.093,0.046,0.022
18501992,-0.073,0.151,-0.259,-0.071
18501993,-0.083,0.095,-0.134,-0.012
18501994,-0.032,0.007,0.139,0.010
18501995,-0.054,0.007,-0.002,0.098
18501996,-0.088,0.066,-0.090,-0.005
18501997,-0.146,0.002,-0.107,-0.042
18501998,-0.112,0.015,-0.085,-0.076
18501999,-0.115,0.066,0.117,-0.037
18502000,-0.078,-0.037,0.137,-0.042
18502001,-0.068,-0.076,-0.063,-0.042
18502002,-0.029,-0.007,0.051,-0.002
18502003,-0.022,0.000,0.129,-0.010
18502004,0.002,0.044,0.171,-0.037
18502005,0.107,-0.002,0.059,-0.044
18502006,0.073,-0.090,0.071,-0.034
18502007,0.081,0.051,0.176,-0.078
18502008,0.029,0.073,0.103,-0.100
18502009,0.032,0.042,-0.125,-0.046
18502010,0.005,0.190,0.078,-0.103
18502011,0.022,0.095,0.093,-0.088
18502012,-0.017,-0.017,0.107,-0.090
18502013,0.000,-0.125,0.059,0.051
18502014,0.046,-0.017,-0.012,0.098
18502015,0.068,0.085,-0.029,0.024
18502016,0.022,0.085,0.027,-0.059
18502017,0.020,0.012,0.095,-0.051
18502018,-0.024,-0.022,0.093,0.090
18502019,-0.051,-0.051,0.068,0.063
18502020,-0.010,-0.022,-0.007,0.083
18502021,-0.076,-0.059,-0.029,0.007
18502022,0.015,0.183,0.012,-0.015
18502023,-0.020,0.200,0.081,0.105
18502024,-0.095,-0.168,0.056,0.093
18502025,-0.073,0.000,-0.073,0.015
18502026,-0.034,0.056,-0.037,-0.022
18502027,-0.129,0.032,0.063,-0.024
18502028,-0.029,0.208,-0.066,0.034
18502029,0.063,-0.002,-0.134,0.056
18502030,0.042,-0.042,0.002,-0.002
18502031,-0.225,0.022,-0.056,0.007
18502032,-0.171,0.012,0.024,-0.005
18502033,-0.054,-0.027,0.073,0.039
18502034,-0.007,-0.046,0.024,0.015
18502035,0.068,-0.002,0.012,-0.005
18502036,0.007,-0.020,0.037,-0.044
18502037,-0.125,0.090,0.132,-0.081
18502038,-0.303,0.046,0.046,-0.020
18502039,-0.205,0.012,0.012,-0.029
18502040,0.044,-0.100,-0.034,-0.066
18502041,0.198,-0.042,0.015,-0.103
18502042,0.161,0.264,-0.046,-0.100
18502043,-0.146,0.115,0.024,-0.022
18502044,-0.303,-0.098,0.000,0.017
18502045,0.029,-0.151,0.049,-0.100
18502046,0.178,-0.085,-0.259,-0.037
18502047,-0.461,-0.137,0.288,-0.020
18502048,-0.308,-0.122,-0.266,-0.010
18502049,0.342,-0.017,-0.251,-0.081
18502050,0.244,-0.012,-0.078,0.005
18502051,-0.251,-0.010,0.039,0.061
18502052,-0.481,-0.005,-0.054,-0.049
18502053,-0.083,-0.007,-0.076,-0.073
18502054,0.261,-0.059,0.081,-0.059
18502055,0.022,0.022,-0.210,-0.085
18502056,-0.447,-0.012,-0.264,-0.054
18502057,-0.408,0.020,-0.166,-0.015
18502058,0.176,0.073,-0.166,0.103
18502059,0.386,0.081,-0.032,0.032
18502060,0.039,0.034,-0.081,0.017
18502061,-0.115,0.037,-0.090,-0.066
18502062,0.137,-0.039,-0.076,0.029
18502063,0.273,0.127,-0.071,0.186
18502064,0.000,0.117,-0.005,0.161
18502065,-0.161,0.000,0.085,0.000
18502066,-0.071,0.042,0.066,-0.078
18502067,0.137,0.042,0.144,-0.078
18502068,0.156,0.071,-0.039,0.049
18502069,-0.095,0.029,0.051,0.164
18502070,-0.171,-0.020,0.186,0.078
18502071,0.066,0.051,0.137,0.044
18502072,0.181,0.100,0.149,0.022
18502073,0.037,-0.042,-0.029,0.010
18502074,-0.186,-0.056,0.134,0.032
18502075,-0.122,-0.093,-0.063,0.020
18502076,0.029,-0.095,-0.095,0.015
18502077,0.027,-0.022,0.012,-0.027
18502078,-0.037,0.005,0.071,-0.046
18502079,-0.149,0.032,0.007,-0.095
18502080,-0.132,0.022,-0.178,-0.095
18502081,-0.046,-0.039,-0.142,-0.044
18502082,-0.002,0.012,0.044,0.000
18502083,-0.061,-0.042,0.007,-0.029
18502084,-0.085,0.081,-0.132,-0.073
18502085,-0.032,0.098,-0.095,-0.159
18502086,-0.054,0.122,-0.100,-0.110
18502087,-0.044,0.088,-0.144,-0.068
18502088,-0.066,0.022,0.022,-0.044
18502089,-0.012,-0.024,-0.024,-0.061
18502090,-0.073,-0.010,0.176,-0.046
18502091,-0.156,-0.046,0.193,-0.012
18502092,-0.137,-0.037,0.017,0.054
18502093,0.002,0.044,0.159,0.049
18502094,-0.017,0.027,0.225,0.015
18502095,-0.085,-0.105,0.034,0.037
18502096,-0.078,-0.076,0.125,0.068
18502097,0.015,-0.093,0.168,0.107
18502098,0.002,-0.103,0.271,-0.002
18502099,-0.005,-0.002,0.322,-0.020
18502100,-0.044,0.117,-0.027,-0.032
18502101,-0.037,0.127,-0.088,-0.017
18502102,-0.005,0.112,0.000,0.071
18502103,0.059,0.083,-0.068,0.039
18502104,0.073,0.054,0.078,-0.042
18502105,0.059,0.220,0.076,-0.063
18502106,0.010,0.176,0.010,-0.061
18502107,-0.076,0.034,-0.151,0.037
18502108,0.020,0.120,-0.068,0.051
18502109,0.083,0.042,-0.002,0.012
18502110,-0.024,-0.095,-0.073,-0.103
18502111,-0.127,-0.027,-0.007,-0.088
18502112,-0.144,0.085,0.125,-0.002
18502113,-0.193,0.024,-0.088,0.156
18502114,-0.117,-0.159,-0.039,0.093
18502115,-0.085,-0.110,-0.027,-0.010
18502116,-0.100,0.007,0.022,-0.054
18502117,-0.105,-0.112,0.020,-0.002
18502118,-0.010,-0.168,-0.017,0.056
18502119,0.054,-0.132,0.083,0.098
18502120,-0.061,0.012,0.068,0.005
18502121,-0.056,-0.010,-0.081,-0.100
18502122,0.054,-0.024,-0.010,-0.159
18502123,0.208,0.063,-0.112,-0.059
18502124,0.151,0.232,-0.034,0.017
18502125,0.095,0.110,0.093,-0.054
18502126,-0.059,0.149,-0.100,-0.139
18502127,0.044,0.188,0.005,-0.171
18502128,0.149,0.229,0.173,-0.090
18502129,0.159,0.110,-0.098,-0.046
18502130,0.088,0.288,-0.066,-0.042
18502131,-0.261,-0.051,0.129,-0.073
18502132,-0.195,-0.120,0.217,-0.093
18502133,0.071,-0.002,0.000,-0.012
18502134,-0.410,-0.105,0.002,0.061
18502135,-0.332,-0.212,0.093,0.068
18502136,0.330,-0.242,0.056,0.056
18502137,0.288,-0.149,0.156,0.144
18502138,-0.288,0.024,0.066,0.078
18502139,-0.471,-0.085,-0.032,0.027
18502140,-0.007,-0.059,-0.117,0.034
18502141,0.320,0.012,-0.027,-0.007
18502142,0.137,0.054,-0.181,-0.103
18502143,-0.239,0.110,-0.247,-0.076
18502144,-0.295,0.000,-0.151,-0.059
18502145,0.100,0.120,0.002,-0.051
18502146,0.317,0.217,-0.225,-0.110
18502147,0.149,0.229,-0.183,-0.122
18502148,0.029,0.266,0.005,-0.068
18502149,0.083,0.068,-0.027,-0.010
18502150,0.227,-0.034,-0.188,0.022
18502151,0.081,-0.005,-0.034,-0.042
18502152,-0.022,-0.034,0.046,-0.125
18502153,-0.056,-0.027,0.176,-0.110
18502154,0.007,-0.103,0.083,-0.046
18502155,-0.046,-0.205,-0.139,0.115
18502156,-0.134,-0.242,0.142,0.139
18502157,-0.103,-0.159,0.198,0.046
18502158,-0.024,-0.183,0.457,0.012
18502159,0.083,-0.154,0.303,0.061
18502160,0.078,-0.132,-0.034,0.139
18502161,-0.039,-0.171,0.134,0.088
18502162,0.002,-0.049,0.107,-0.024
18502163,0.088,0.024,-0.264,-0.081
18502164,0.022,-0.017,0.090,-0.017
18502165,-0.012,0.195,0.000,-0.027
18502166,-0.088,0.034,-0.088,0.042
18502167,-0.024,0.127,-0.049,-0.005
18502168,0.083,0.325,-0.217,-0.129
18502169,0.112,0.278,-0.122,-0.083
18502170,0.010,0.115,-0.027,-0.034
18502171,0.002,0.190,-0.095,-0.066
18502172,-0.132,0.161,-0.059,-0.125
18502173,-0.151,0.063,0.010,-0.098
18502174,-0.117,-0.056,-0.020,-0.051
18502175,-0.090,-0.012,0.166,0.012
18502176,-0.154,0.000,0.100,0.042
18502177,-0.232,-0.168,-0.010,0.007
18502178,-0.105,-0.110,0.027,-0.034
18502179,0.105,-0.188,0.195,-0.020
18502180,0.107,0.051,0.305,0.110
18502181,-0.049,-0.049,-0.007,0.054
18502182,-0.032,0.005,0.024,0.088
18502183,0.020,0.054,0.244,0.044
18502184,-0.020,-0.247,0.215,0.049
18502185,0.049,-0.173,0.081,-0.007
18502186,0.115,0.046,0.051,-0.098
18502187,0.120,0.154,0.144,-0.063
18502188,0.085,-0.022,0.002,0.010
18502189,0.100,0.059,-0.186,-0.010
18502190,0.103,0.208,-0.093,-0.068
18502191,0.085,0.217,0.046,-0.081
18502192,0.088,0.100,0.190,-0.076
18502193,0.059,-0.032,0.122,-0.054
18502194,-0.037,0.071,-0.032,-0.027
18502195,-0.103,0.054,0.068,-0.010
18502196,-0.098,-0.088,-0.044,0.063
18502197,-0.073,-0.039,-0.029,0.022
18502198,-0.073,-0.107,0.093,-0.024
18502199,-0.125,-0.149,0.032,-0.029
18502200,-0.142,-0.176,-0.017,0.098
18502201,-0.085,-0.151,-0.107,0.134
18502202,-0.037,-0.125,0.056,0.085
18502203,-0.027,0.022,0.132,-0.039
18502204,-0.068,-0.168,0.044,-0.042
18502205,0.024,-0.085,-0.010,-0.029
18502206,0.059,-0.022,0.061,0.051
18502207,0.032,0.112,-0.205,0.010
18502208,0.046,0.042,-0.110,-0.088
18502209,0.173,0.037,0.168,-0.100
18502210,0.291,0.115,-0.044,-0.066
18502211,0.276,0.186,-0.022,0.032
18502212,0.073,0.093,0.078,0.024
18502213,-0.063,0.024,-0.020,-0.039
18502214,0.076,0.066,-0.005,-0.117
18502215,0.085,0.063,0.005,-0.132
18502216,0.251,-0.017,-0.029,-0.039
18502217,0.032,-0.017,0.103,0.049
18502218,-0.334,-0.068,0.176,0.061
18502219,-0.332,-0.129,-0.017,0.039
18502220,0.098,-0.225,0.051,0.046
18502221,-0.015,-0.276,0.029,0.051
18502222,-0.088,-0.264,0.017,0.032
18502223,0.073,-0.173,-0.051,0.020
18502224,0.039,-0.100,0.049,0.125
18502225,-0.149,0.037,-0.061,0.125
18502226,-0.242,0.022,-0.220,0.007
18502227,-0.090,-0.085,-0.193,-0.105
18502228,0.178,-0.120,-0.161,-0.129
18502229,0.144,0.027,-0.200,-0.056
18502230,-0.044,0.120,-0.264,-0.027
18502231,-0.105,0.237,-0.183,-0.056
18502232,0.137,0.037,-0.137,-0.061
18502233,0.220,0.085,-0.103,-0.122
18502234,0.112,0.100,-0.190,-0.164
18502235,0.093,0.056,-0.090,-0.029
18502236,0.183,-0.061,-0.103,0.059
18502237,0.217,-0.220,0.046,0.132
18502238,-0.042,-0.125,0.125,0.059
18502239,-0.295,-0.051,0.073,-0.046
18502240,-0.286,-0.100,0.068,-0.071
18502241,-0.112,-0.264,0.195,0.061
18502242,0.066,-0.232,0.168,0.217
18502243,0.017,-0.173,0.090,0.249
18502244,-0.100,-0.139,0.183,0.156
18502245,-0.005,-0.012,0.137,0.032
18502246,0.173,0.088,0.112,0.017
18502247,0.208,0.073,0.063,0.020
18502248,0.134,-0.132,-0.017,0.034
18502249,0.073,0.034,-0.139,-0.049
18502250,0.059,0.159,0.007,-0.042
18502251,-0.012,0.105,-0.212,-0.010
18502252,-0.076,0.095,-0.039,-0.027
18502253,0.022,0.261,0.352,-0.088
18502254,0.000,0.322,-0.305,-0.068
18502255,0.005,0.134,-0.552,0.005
18502256,0.054,0.078,-0.029,0.015
18502257,0.081,0.017,-0.005,-0.007
18502258,-0.059,0.042,-0.178,-0.095
18502259,-0.164,-0.083,0.005,-0.056
18502260,-0.090,0.054,0.229,-0.039
18502261,-0.093,-0.039,0.090,0.076
18502262,-0.112,-0.212,0.098,0.066
18502263,-0.017,-0.151,0.015,-0.012
18502264,-0.017,-0.007,0.088,-0.012
18502265,-0.173,-0.151,0.056,0.007
18502266,0.034,-0.012,0.110,0.105
18502267,0.181,0.049,0.134,0.107
18502268,0.229,0.010,0.054,0.061
18502269,0.210,-0.042,0.085,-0.081
18502270,0.166,-0.046,0.117,-0.054
18502271,0.095,0.010,-0.002,-0.066
18502272,0.117,0.022,0.081,-0.020
18502273,0.098,0.112,-0.017,-0.056
18502274,0.105,0.093,-0.059,-0.039
18502275,0.093,0.103,-0.032,-0.017
18502276,0.078,-0.063,-0.088,-0.015
18502277,-0.007,0.007,-0.044,-0.005
18502278,-0.037,0.024,-0.093,-0.024
18502279,0.007,0.015,-0.042,-0.017
18502280,0.061,-0.037,0.088,0.024
18502281,0.022,-0.085,0.081,0.076
18502282,-0.068,0.046,-0.149,0.039
18502283,-0.132,-0.107,-0.054,0.029
18502284,-0.112,-0.125,0.024,0.032
18502285,-0.181,-0.134,-0.095,0.066
18502286,-0.161,-0.046,-0.110,0.103
18502287,-0.044,-0.029,-0.078,0.105
18502288,-0.005,-0.105,-0.073,0.083
18502289,-0.022,0.024,-0.054,-0.005
18502290,-0.056,0.056,0.073,-0.012
18502291,-0.024,0.193,-0.044,-0.007
18502292,0.037,0.107,-0.027,0.039
18502293,0.078,0.144,0.042,-0.007
18502294,0.054,0.088,0.027,-0.015
18502295,-0.063,0.002,0.056,0.034
18502296,-0.063,0.083,0.034,-0.078
18502297,0.056,0.188,-0.115,-0.076
18502298,0.122,0.312,0.100,-0.046
18502299,-0.034,0.098,0.205,0.020
18502300,-0.083,0.046,0.015,0.039
18502301,-0.037,0.107,0.061,0.059
18502302,0.210,0.071,0.222,-0.012
18502303,0.146,0.117,0.122,0.000
18502304,0.034,0.095,0.007,-0.017
18502305,-0.061,0.027,0.027,-0.012
18502306,-0.005,-0.059,0.095,0.029
18502307,0.166,-0.144,0.076,0.063
18502308,-0.283,-0.161,0.007,0.039
18502309,-0.232,-0.107,0.042,0.017
18502310,0.212,-0.066,0.010,0.042
18502311,0.381,-0.068,-0.054,0.046
18502312,0.076,-0.022,-0.217,0.039
18502313,-0.281,0.044,-0.186,-0.078
18502314,-0.010,-0.088,0.037,-0.093
18502315,0.356,-0.127,-0.166,-0.054
18502316,0.225,-0.059,-0.312,-0.015
18502317,-0.154,0.020,-0.249,-0.029
18502318,-0.417,-0.037,-0.249,-0.071
18502319,0.037,0.024,-0.142,-0.007
18502320,0.310,0.083,-0.103,-0.029
18502321,0.198,0.042,-0.156,-0.042
18502322,-0.029,0.042,-0.159,-0.046
18502323,0.024,-0.090,0.037,0.027
18502324,0.173,-0.015,-0.190,0.088
18502325,0.032,-0.020,-0.195,0.088
18502326,-0.195,-0.007,0.225,-0.017
18502327,-0.098,-0.217,0.217,-0.093
18502328,0.122,-0.117,-0.076,-0.029
18502329,0.103,-0.054,0.037,0.100
18502330,-0.037,-0.039,0.264,0.137
18502331,-0.022,-0.100,-0.051,0.024
18502332,0.120,-0.010,-0.093,0.005
18502333,0.195,0.024,0.085,-0.010
18502334,0.115,0.073,0.146,0.066
18502335,0.054,0.002,0.120,0.083
18502336,0.037,-0.032,-0.059,-0.020
18502337,-0.015,-0.007,0.024,-0.129
18502338,-0.105,-0.066,-0.161,-0.088
18502339,-0.146,0.059,-0.107,0.027
18502340,-0.137,0.042,-0.107,0.020
18502341,-0.034,0.173,-0.088,-0.032
18502342,0.076,0.093,-0.071,-0.093
18502343,-0.071,-0.049,-0.029,-0.037
18502344,-0.093,0.066,-0.183,0.037
18502345,-0.051,0.181,-0.188,0.044
18502346,0.000,0.044,-0.068,-0.020
18502347,0.002,-0.046,-0.017,-0.051
18502348,-0.068,0.068,-0.056,-0.063
18502349,-0.122,-0.005,-0.107,-0.037
18502350,-0.024,-0.071,0.049,-0.059
18502351,-0.046,-0.037,0.015,-0.034
18502352,-0.078,-0.117,0.002,-0.007
18502353,-0.037,-0.085,0.137,0.020
18502354,0.034,-0.127,0.186,-0.005
18502355,0.090,-0.154,0.151,0.005
18502356,0.044,-0.010,0.222,0.034
18502357,0.039,-0.022,0.161,0.071
18502358,0.095,-0.154,0.198,0.029
18502359,0.059,-0.127,0.020,-0.071
18502360,-0.049,-0.103,-0.046,-0.027
18502361,-0.017,-0.034,0.098,-0.017
18502362,0.166,-0.054,0.078,-0.002
18502363,0.105,-0.103,0.044,0.068
18502364,0.022,0.000,-0.007,-0.010
18502365,0.010,0.095,-0.166,0.002
18502366,0.049,0.059,-0.095,0.022
18502367,0.029,0.078,0.110,0.063
18502368,0.051,-0.015,-0.012,0.032
18502369,-0.002,0.063,-0.081,0.054
18502370,-0.012,0.112,-0.046,-0.022
18502371,0.007,0.117,-0.159,-0.007
18502372,-0.010,0.122,0.051,0.078
18502373,-0.010,0.039,-0.037,0.049
18502374,-0.071,0.039,-0.061,0.012
18502375,-0.146,-0.010,-0.017,-0.020
18502376,-0.044,0.012,0.010,0.002
18502377,0.017,-0.022,0.054,-0.012
18502378,-0.037,0.112,-0.017,0.059
18502379,-0.103,0.059,0.024,0.049
18502380,-0.112,-0.117,0.024,0.071
18502381,-0.002,-0.164,0.056,0.059
18502382,0.061,-0.149,0.066,-0.012
18502383,-0.037,-0.002,-0.034,0.010
18502384,0.002,0.042,-0.071,-0.012
18502385,0.183,0.032,-0.012,-0.002
18502386,0.120,0.095,-0.002,0.027
18502387,0.039,0.090,0.059,0.061
18502388,0.000,0.032,0.002,-0.042
18502389,0.054,0.100,-0.042,-0.081
18502390,0.186,0.020,0.054,-0.049
18502391,0.183,0.054,-0.088,0.112
18502392,-0.120,0.164,-0.125,0.068
18502393,-0.364,0.037,-0.098,-0.002
18502394,-0.125,-0.044,0.000,-0.081
18502395,-0.134,-0.205,0.161,-0.061
18502396,0.100,-0.107,-0.068,0.063
18502397,0.298,-0.200,-0.085,0.027
18502398,0.032,-0.244,0.076,0.168
18502399,-0.293,-0.125,-0.005,0.076
18502400,-0.234,0.056,-0.149,-0.005
18502401,0.022,-0.098,0.007,0.000
18502402,0.188,-0.349,-0.159,0.027
18502403,0.032,-0.061,-0.146,-0.037
18502404,-0.244,0.029,-0.081,-0.073
18502405,-0.186,-0.022,-0.127,-0.090
18502406,0.137,-0.002,-0.166,-0.078
18502407,0.330,0.156,-0.256,-0.076
18502408,0.071,0.159,-0.095,-0.049
18502409,-0.002,0.100,-0.095,0.046
18502410,0.159,0.029,-0.022,0.039
18502411,0.198,0.088,-0.010,-0.032
18502412,0.022,0.022,-0.027,-0.105
18502413,-0.161,0.022,-0.007,-0.112
18502414,-0.200,0.024,0.134,-0.132
18502415,-0.054,0.029,0.144,-0.017
18502416,0.110,0.085,0.017,-0.005
18502417,-0.027,-0.193,0.083,0.000
18502418,-0.134,0.115,0.073,0.029
18502419,0.020,-0.061,0.149,0.071
18502420,0.188,-0.093,0.220,0.117
18502421,0.110,-0.032,0.188,0.120
18502422,-0.127,0.054,-0.042,-0.007
18502423,-0.212,0.054,-0.061,-0.042
18502424,0.002,-0.066,0.088,-0.032
18502425,0.120,-0.032,0.168,0.066
18502426,0.129,0.056,0.042,0.061
18502427,-0.051,0.132,0.073,0.002
18502428,-0.066,-0.012,0.059,-0.090
18502429,0.051,0.068,-0.073,-0.017
18502430,0.112,0.137,-0.020,0.010
18502431,0.188,0.078,-0.083,-0.024
18502432,0.166,0.166,-0.178,-0.024
18502433,-0.020,0.137,-0.164,-0.095
18502434,-0.078,0.139,-0.056,-0.068
18502435,0.020,0.142,-0.046,-0.059
18502436,-0.007,-0.015,-0.076,-0.029
18502437,-0.144,-0.095,-0.122,-0.042
18502438,-0.161,-0.132,0.037,-0.051
18502439,0.068,-0.081,0.088,-0.020
18502440,0.154,0.024,0.156,0.024
18502441,0.002,-0.032,0.083,0.059
18502442,-0.046,-0.217,0.005,0.042
18502443,0.015,-0.237,-0.022,0.042
18502444,0.168,-0.166,0.090,-0.039
18502445,0.105,-0.164,0.049,0.061
18502446,0.005,-0.078,0.022,0.054
18502447,-0.054,-0.059,0.042,-0.039
18502448,-0.029,0.015,-0.073,0.005
18502449,0.112,-0.078,-0.125,0.029
18502450,0.144,-0.093,-0.032,0.029
18502451,0.090,0.161,-0.034,0.017
18502452,0.125,-0.010,-0.042,-0.103
18502453,0.139,0.007,-0.068,-0.146
18502454,0.217,0.056,-0.083,-0.010
18502455,0.056,0.083,0.005,0.037
18502456,-0.061,0.005,0.098,0.005
18502457,-0.081,0.034,-0.139,-0.024
18502458,-0.015,-0.007,-0.056,-0.044
18502459,0.049,-0.024,0.056,-0.039
18502460,-0.063,-0.063,0.142,0.010
18502461,-0.117,-0.090,0.149,0.059
18502462,-0.217,0.056,-0.024,0.071
18502463,-0.071,-0.146,0.056,-0.015
18502464,0.046,-0.117,0.134,0.015
18502465,-0.083,-0.068,-0.015,0.027
18502466,-0.164,-0.029,-0.022,0.024
18502467,-0.176,-0.042,0.022,-0.012
18502468,-0.093,-0.037,-0.100,0.042
18502469,0.010,0.017,-0.112,0.071
18502470,0.100,0.078,-0.110,0.010
18502471,0.193,0.254,-0.061,-0.044
18502472,0.076,0.105,-0.039,-0.088
18502473,0.071,0.225,-0.234,0.010
18502474,-0.054,0.112,-0.032,-0.002
18502475,0.103,-0.012,0.015,-0.024
18502476,0.347,-0.010,-0.029,-0.090
18502477,0.259,0.144,-0.012,-0.083
18502478,-0.273,0.039,0.117,-0.044
18502479,-0.376,-0.215,0.149,-0.002
18502480,0.229,-0.076,-0.032,0.081
18502481,0.042,-0.256,0.051,0.090
18502482,-0.391,-0.291,0.176,0.129
18502483,-0.095,-0.298,-0.039,0.056
18502484,0.200,-0.225,-0.015,0.098
18502485,0.024,-0.168,0.042,0.161
18502486,-0.327,-0.056,-0.149,0.161
18502487,-0.310,-0.054,-0.168,-0.032
18502488,0.037,-0.042,-0.051,-0.142
18502489,0.247,-0.090,-0.066,-0.139
18502490,0.107,-0.066,-0.352,-0.056
18502491,-0.222,0.144,-0.259,-0.042
18502492,-0.083,0.012,-0.178,-0.022
18502493,0.364,-0.034,-0.178,-0.081
18502494,0.376,0.073,-0.127,-0.225
18502495,0.005,0.342,-0.105,-0.110
18502496,-0.183,-0.190,-0.039,-0.032
18502497,0.190,-0.100,-0.146,0.005
18502498,0.322,-0.032,0.132,0.017
18502499,-0.105,0.044,0.276,0.027
18502500,-0.310,0.032,-0.061,0.059
18502501,-0.256,-0.073,-0.005,-0.020
18502502,-0.049,-0.122,0.251,0.039
18502503,-0.015,-0.234,0.056,0.132
18502504,-0.015,-0.232,0.085,0.173
18502505,0.049,-0.190,0.127,0.098
18502506,0.032,-0.117,0.176,0.078
